model,problem_idx,K,N,estimator,predicted,actual,abs_error,difficulty_bin
"3B",103,8,128,"tail_smoothed_moment",0.0,0.0,0.0,"no_correct"
"3B",103,8,128,"oracle_full_distribution",5.962391872687849e-58,0.0,5.962391872687849e-58,"no_correct"
"3B",103,8,256,"raw_plugin",0.0,0.0,0.0,"no_correct"
"3B",103,8,256,"hierarchical_shrinkage",0.39295301069235045,0.0,0.39295301069235045,"no_correct"
"3B",103,8,256,"tail_smoothed_moment",0.0,0.0,0.0,"no_correct"
"3B",103,8,256,"oracle_full_distribution",8.289927532701763e-114,0.0,8.289927532701763e-114,"no_correct"
"3B",104,8,1,"raw_plugin",0.0,0.0537109375,0.0537109375,"hard"
"3B",104,8,1,"hierarchical_shrinkage",0.3908365429505135,0.0537109375,0.3371256054505135,"hard"
"3B",104,8,1,"tail_smoothed_moment",0.0,0.0537109375,0.0537109375,"hard"
"3B",104,8,1,"oracle_full_distribution",0.050537109375,0.0537109375,0.003173828125,"hard"
"3B",104,8,2,"raw_plugin",0.0,0.04636669158935547,0.04636669158935547,"hard"
"3B",104,8,2,"hierarchical_shrinkage",0.4042739013329941,0.04636669158935547,0.35790720974363865,"hard"
"3B",104,8,2,"tail_smoothed_moment",0.0,0.04636669158935547,0.04636669158935547,"hard"
"3B",104,8,2,"oracle_full_distribution",0.042016804218292236,0.04636669158935547,0.004349887371063232,"hard"
"3B",104,8,4,"raw_plugin",0.0,0.02963434520552255,0.02963434520552255,"hard"
"3B",104,8,4,"hierarchical_shrinkage",0.4120319441949314,0.02963434520552255,0.38239759898940884,"hard"
"3B",104,8,4,"tail_smoothed_moment",0.0,0.02963434520552255,0.02963434520552255,"hard"
"3B",104,8,4,"oracle_full_distribution",0.03005874306699141,0.02963434520552255,0.0004243978614688615,"hard"
"3B",104,8,8,"raw_plugin",0.0,0.014175430694458974,0.014175430694458974,"hard"
"3B",104,8,8,"hierarchical_shrinkage",0.4160612206276787,0.014175430694458974,0.4018857899332197,"hard"
"3B",104,8,8,"tail_smoothed_moment",0.0,0.014175430694458974,0.014175430694458974,"hard"
"3B",104,8,8,"oracle_full_distribution",0.018304511557881695,0.014175430694458974,0.004129080863422721,"hard"
"3B",104,8,16,"raw_plugin",0.0,0.005242460956028198,0.005242460956028198,"hard"
"3B",104,8,16,"hierarchical_shrinkage",0.41696361391812914,0.005242460956028198,0.41172115296210093,"hard"
"3B",104,8,16,"tail_smoothed_moment",0.0,0.005242460956028198,0.005242460956028198,"hard"
"3B",104,8,16,"oracle_full_distribution",0.010501739565956073,0.005242460956028198,0.005259278609927876,"hard"
"3B",104,8,32,"raw_plugin",0.0,0.0011511421178943453,0.0011511421178943453,"hard"
"3B",104,8,32,"hierarchical_shrinkage",0.41476341902445957,0.0011511421178943453,0.4136122769065652,"hard"
"3B",104,8,32,"tail_smoothed_moment",0.0,0.0011511421178943453,0.0011511421178943453,"hard"
"3B",104,8,32,"oracle_full_distribution",0.006972726702431298,0.0011511421178943453,0.005821584584536953,"hard"
"3B",104,8,48,"raw_plugin",0.0,0.0002741047519817875,0.0002741047519817875,"hard"
"3B",104,8,48,"hierarchical_shrinkage",0.4121788547661768,0.0002741047519817875,0.411904750014195,"hard"
"3B",104,8,48,"tail_smoothed_moment",0.0,0.0002741047519817875,0.0002741047519817875,"hard"
"3B",104,8,48,"oracle_full_distribution",0.005859715271979748,0.0002741047519817875,0.005585610519997961,"hard"
"3B",104,8,64,"raw_plugin",0.0,6.207728556681096e-05,6.207728556681096e-05,"hard"
"3B",104,8,64,"hierarchical_shrinkage",0.40985134516045885,6.207728556681096e-05,0.40978926787489206,"hard"
"3B",104,8,64,"tail_smoothed_moment",0.0,6.207728556681096e-05,6.207728556681096e-05,"hard"
"3B",104,8,64,"oracle_full_distribution",0.005113822140979439,6.207728556681096e-05,0.005051744855412627,"hard"
"3B",104,8,128,"raw_plugin",0.0,1.096815706675934e-07,1.096815706675934e-07,"hard"
"3B",104,8,128,"hierarchical_shrinkage",0.4024962735524321,1.096815706675934e-07,0.40249616387086146,"hard"
"3B",104,8,128,"tail_smoothed_moment",0.0,1.096815706675934e-07,1.096815706675934e-07,"hard"
"3B",104,8,128,"oracle_full_distribution",0.0026938116515440925,1.096815706675934e-07,0.002693701969973425,"hard"
"3B",104,8,256,"raw_plugin",0.0,1.7273926009766112e-13,1.7273926009766112e-13,"hard"
"3B",104,8,256,"hierarchical_shrinkage",0.39295301069235045,1.7273926009766112e-13,0.3929530106921777,"hard"
"3B",104,8,256,"tail_smoothed_moment",0.0,1.7273926009766112e-13,1.7273926009766112e-13,"hard"
"3B",104,8,256,"oracle_full_distribution",0.00044970982979261484,1.7273926009766112e-13,0.0004497098296198756,"hard"
"3B",105,8,1,"raw_plugin",0.0,0.1044921875,0.1044921875,"hard"
"3B",105,8,1,"hierarchical_shrinkage",0.3908365429505135,0.1044921875,0.2863443554505135,"hard"
"3B",105,8,1,"tail_smoothed_moment",0.0,0.1044921875,0.1044921875,"hard"
"3B",105,8,1,"oracle_full_distribution",0.1064453125,0.1044921875,0.001953125,"hard"
"3B",105,8,2,"raw_plugin",0.0,0.08171749114990234,0.08171749114990234,"hard"
"3B",105,8,2,"hierarchical_shrinkage",0.4042739013329941,0.08171749114990234,0.3225564101830918,"hard"
"3B",105,8,2,"tail_smoothed_moment",0.0,0.08171749114990234,0.08171749114990234,"hard"
"3B",105,8,2,"oracle_full_distribution",0.0886913537979126,0.08171749114990234,0.006973862648010254,"hard"
"3B",105,8,4,"raw_plugin",0.0,0.061792294188308006,0.061792294188308006,"hard"
"3B",105,8,4,"hierarchical_shrinkage",0.4120319441949314,0.061792294188308006,0.3502396500066234,"hard"
"3B",105,8,4,"tail_smoothed_moment",0.0,0.061792294188308006,0.061792294188308006,"hard"
"3B",105,8,4,"oracle_full_distribution",0.06932576289673165,0.061792294188308006,0.007533468708423641,"hard"
"3B",105,8,8,"raw_plugin",0.0,0.04369510270836619,0.04369510270836619,"hard"
"3B",105,8,8,"hierarchical_shrinkage",0.4160612206276787,0.04369510270836619,0.3723661179193125,"hard"
"3B",105,8,8,"tail_smoothed_moment",0.0,0.04369510270836619,0.04369510270836619,"hard"
"3B",105,8,8,"oracle_full_distribution",0.05007551008412745,0.04369510270836619,0.00638040737576126,"hard"
"3B",105,8,16,"raw_plugin",0.0,0.021738412399628808,0.021738412399628808,"hard"
"3B",105,8,16,"hierarchical_shrinkage",0.41696361391812914,0.021738412399628808,0.3952252015185003,"hard"
"3B",105,8,16,"tail_smoothed_moment",0.0,0.021738412399628808,0.021738412399628808,"hard"
"3B",105,8,16,"oracle_full_distribution",0.028260853120980277,0.021738412399628808,0.006522440721351469,"hard"
"3B",105,8,32,"raw_plugin",0.0,0.004748000452739805,0.004748000452739805,"hard"
"3B",105,8,32,"hierarchical_shrinkage",0.41476341902445957,0.004748000452739805,0.41001541857171975,"hard"
"3B",105,8,32,"tail_smoothed_moment",0.0,0.004748000452739805,0.004748000452739805,"hard"
"3B",105,8,32,"oracle_full_distribution",0.009624055694887994,0.004748000452739805,0.0048760552421481885,"hard"
"3B",105,8,48,"raw_plugin",0.0,0.0009432074878967723,0.0009432074878967723,"hard"
"3B",105,8,48,"hierarchical_shrinkage",0.4121788547661768,0.0009432074878967723,0.41123564727828005,"hard"
"3B",105,8,48,"tail_smoothed_moment",0.0,0.0009432074878967723,0.0009432074878967723,"hard"
"3B",105,8,48,"oracle_full_distribution",0.0033334797855178247,0.0009432074878967723,0.0023902722976210525,"hard"
"3B",105,8,64,"raw_plugin",0.0,0.00017758661359973797,0.00017758661359973797,"hard"
"3B",105,8,64,"hierarchical_shrinkage",0.40985134516045885,0.00017758661359973797,0.4096737585468591,"hard"
"3B",105,8,64,"tail_smoothed_moment",0.0,0.00017758661359973797,0.00017758661359973797,"hard"
"3B",105,8,64,"oracle_full_distribution",0.001153890416244806,0.00017758661359973797,0.0009763038026450681,"hard"
"3B",105,8,128,"raw_plugin",0.0,1.818926171081522e-07,1.818926171081522e-07,"hard"
"3B",105,8,128,"hierarchical_shrinkage",0.4024962735524321,1.818926171081522e-07,0.402496091659815,"hard"
"3B",105,8,128,"tail_smoothed_moment",0.0,1.818926171081522e-07,1.818926171081522e-07,"hard"
"3B",105,8,128,"oracle_full_distribution",1.771879799092043e-05,1.818926171081522e-07,1.7536905373812277e-05,"hard"
"3B",105,8,256,"raw_plugin",0.0,1.4580960976221745e-13,1.4580960976221745e-13,"hard"
"3B",105,8,256,"hierarchical_shrinkage",0.39295301069235045,1.4580960976221745e-13,0.3929530106922046,"hard"
"3B",105,8,256,"tail_smoothed_moment",0.0,1.4580960976221745e-13,1.4580960976221745e-13,"hard"
"3B",105,8,256,"oracle_full_distribution",6.0534677303062225e-09,1.4580960976221745e-13,6.053321920696461e-09,"hard"
"3B",106,8,1,"raw_plugin",0.0,0.0,0.0,"no_correct"
"3B",106,8,1,"hierarchical_shrinkage",0.3908365429505135,0.0,0.3908365429505135,"no_correct"
"3B",106,8,1,"tail_smoothed_moment",0.0,0.0,0.0,"no_correct"
"3B",106,8,1,"oracle_full_distribution",0.0,0.0,0.0,"no_correct"
"3B",106,8,2,"raw_plugin",0.0,0.0,0.0,"no_correct"
"3B",106,8,2,"hierarchical_shrinkage",0.4042739013329941,0.0,0.4042739013329941,"no_correct"
"3B",106,8,2,"tail_smoothed_moment",0.0,0.0,0.0,"no_correct"
"3B",106,8,2,"oracle_full_distribution",0.0,0.0,0.0,"no_correct"
"3B",106,8,4,"raw_plugin",0.0,0.0,0.0,"no_correct"
"3B",106,8,4,"hierarchical_shrinkage",0.4120319441949314,0.0,0.4120319441949314,"no_correct"
"3B",106,8,4,"tail_smoothed_moment",0.0,0.0,0.0,"no_correct"
"3B",106,8,4,"oracle_full_distribution",0.0,0.0,0.0,"no_correct"
"3B",106,8,8,"raw_plugin",0.0,0.0,0.0,"no_correct"
"3B",106,8,8,"hierarchical_shrinkage",0.4160612206276787,0.0,0.4160612206276787,"no_correct"
"3B",106,8,8,"tail_smoothed_moment",0.0,0.0,0.0,"no_correct"
"3B",106,8,8,"oracle_full_distribution",0.0,0.0,0.0,"no_correct"
"3B",106,8,16,"raw_plugin",0.0,0.0,0.0,"no_correct"
"3B",106,8,16,"hierarchical_shrinkage",0.41696361391812914,0.0,0.41696361391812914,"no_correct"
"3B",106,8,16,"tail_smoothed_moment",0.0,0.0,0.0,"no_correct"
"3B",106,8,16,"oracle_full_distribution",0.0,0.0,0.0,"no_correct"
"3B",106,8,32,"raw_plugin",0.0,0.0,0.0,"no_correct"
"3B",106,8,32,"hierarchical_shrinkage",0.41476341902445957,0.0,0.41476341902445957,"no_correct"
"3B",106,8,32,"tail_smoothed_moment",0.0,0.0,0.0,"no_correct"
"3B",106,8,32,"oracle_full_distribution",0.0,0.0,0.0,"no_correct"
"3B",106,8,48,"raw_plugin",0.0,0.0,0.0,"no_correct"
"3B",106,8,48,"hierarchical_shrinkage",0.4121788547661768,0.0,0.4121788547661768,"no_correct"
"3B",106,8,48,"tail_smoothed_moment",0.0,0.0,0.0,"no_correct"
"3B",106,8,48,"oracle_full_distribution",0.0,0.0,0.0,"no_correct"
"3B",106,8,64,"raw_plugin",0.0,0.0,0.0,"no_correct"
"3B",106,8,64,"hierarchical_shrinkage",0.40985134516045885,0.0,0.40985134516045885,"no_correct"
"3B",106,8,64,"tail_smoothed_moment",0.0,0.0,0.0,"no_correct"
"3B",106,8,64,"oracle_full_distribution",0.0,0.0,0.0,"no_correct"
"3B",106,8,128,"raw_plugin",0.0,0.0,0.0,"no_correct"
"3B",106,8,128,"hierarchical_shrinkage",0.4024962735524321,0.0,0.4024962735524321,"no_correct"
"3B",106,8,128,"tail_smoothed_moment",0.0,0.0,0.0,"no_correct"
"3B",106,8,128,"oracle_full_distribution",0.0,0.0,0.0,"no_correct"
"3B",106,8,256,"raw_plugin",0.0,0.0,0.0,"no_correct"
"3B",106,8,256,"hierarchical_shrinkage",0.39295301069235045,0.0,0.39295301069235045,"no_correct"
"3B",106,8,256,"tail_smoothed_moment",0.0,0.0,0.0,"no_correct"
"3B",106,8,256,"oracle_full_distribution",0.0,0.0,0.0,"no_correct"
"3B",107,8,1,"raw_plugin",1.0,0.9150390625,0.0849609375,"easy"
"3B",107,8,1,"hierarchical_shrinkage",0.5019476540616246,0.9150390625,0.41309140843837544,"easy"
"3B",107,8,1,"tail_smoothed_moment",1.0,0.9150390625,0.0849609375,"easy"
"3B",107,8,1,"oracle_full_distribution",0.9140625,0.9150390625,0.0009765625,"easy"
"3B",107,8,2,"raw_plugin",1.0,0.9408884048461914,0.059111595153808594,"easy"
"3B",107,8,2,"hierarchical_shrinkage",0.5153850124441053,0.9408884048461914,0.4255033924020861,"easy"
"3B",107,8,2,"tail_smoothed_moment",1.0,0.9408884048461914,0.059111595153808594,"easy"
"3B",107,8,2,"oracle_full_distribution",0.9434770345687866,0.9408884048461914,0.002588629722595215,"easy"
"3B",107,8,4,"raw_plugin",1.0,0.9527695645419954,0.04723043545800465,"easy"
"3B",107,8,4,"hierarchical_shrinkage",0.5231430553060425,0.9527695645419954,0.4296265092359528,"easy"
"3B",107,8,4,"tail_smoothed_moment",1.0,0.9527695645419954,0.04723043545800465,"easy"
"3B",107,8,4,"oracle_full_distribution",0.9586721493361026,0.9527695645419954,0.005902584794107213,"easy"
"3B",107,8,8,"raw_plugin",1.0,0.9578528744931118,0.04214712550688815,"easy"
"3B",107,8,8,"hierarchical_shrinkage",0.5271723317387897,0.9578528744931118,0.4306805427543221,"easy"
"3B",107,8,8,"tail_smoothed_moment",1.0,0.9578528744931118,0.04214712550688815,"easy"
"3B",107,8,8,"oracle_full_distribution",0.9699575905315824,0.9578528744931118,0.01210471603847052,"easy"
"3B",107,8,16,"raw_plugin",1.0,0.9639989571537343,0.03600104284626571,"easy"
"3B",107,8,16,"hierarchical_shrinkage",0.5280747250292402,0.9639989571537343,0.43592423212449405,"easy"
"3B",107,8,16,"tail_smoothed_moment",1.0,0.9639989571537343,0.03600104284626571,"easy"
"3B",107,8,16,"oracle_full_distribution",0.9806839544286967,0.9639989571537343,0.01668499727496242,"easy"
"3B",107,8,32,"raw_plugin",1.0,0.9781012444488765,0.021898755551123528,"easy"
"3B",107,8,32,"hierarchical_shrinkage",0.5258745301355707,0.9781012444488765,0.45222671431330574,"easy"
"3B",107,8,32,"tail_smoothed_moment",1.0,0.9781012444488765,0.021898755551123528,"easy"
"3B",107,8,32,"oracle_full_distribution",0.9911972590305124,0.9781012444488765,0.013096014581635895,"easy"
"3B",107,8,48,"raw_plugin",1.0,0.9878881764779761,0.01211182352202389,"easy"
"3B",107,8,48,"hierarchical_shrinkage",0.5232899658772879,0.9878881764779761,0.4645982106006882,"easy"
"3B",107,8,48,"tail_smoothed_moment",1.0,0.9878881764779761,0.01211182352202389,"easy"
"3B",107,8,48,"oracle_full_distribution",0.9958622371200931,0.9878881764779761,0.007974060642117031,"easy"
"3B",107,8,64,"raw_plugin",1.0,0.9934741237255692,0.006525876274430797,"easy"
"3B",107,8,64,"hierarchical_shrinkage",0.52096245627157,0.9934741237255692,0.4725116674539992,"easy"
"3B",107,8,64,"tail_smoothed_moment",1.0,0.9934741237255692,0.006525876274430797,"easy"
"3B",107,8,64,"oracle_full_distribution",0.9980040480231311,0.9934741237255692,0.004529924297561938,"easy"
"3B",107,8,128,"raw_plugin",1.0,0.9994972306259032,0.0005027693740967676,"easy"
"3B",107,8,128,"hierarchical_shrinkage",0.5136073846635432,0.9994972306259032,0.48588984596236007,"easy"
"3B",107,8,128,"tail_smoothed_moment",1.0,0.9994972306259032,0.0005027693740967676,"easy"
"3B",107,8,128,"oracle_full_distribution",0.9998799502568881,0.9994972306259032,0.0003827196309849068,"easy"
"3B",107,8,256,"raw_plugin",1.0,0.9999975436007228,2.4563992772064225e-06,"easy"
"3B",107,8,256,"hierarchical_shrinkage",0.5040641218034616,0.9999975436007228,0.4959334217972612,"easy"
"3B",107,8,256,"tail_smoothed_moment",1.0,0.9999975436007228,2.4563992772064225e-06,"easy"
"3B",107,8,256,"oracle_full_distribution",0.9999996270086897,0.9999975436007228,2.083407966924078e-06,"easy"
"3B",108,8,1,"raw_plugin",0.25,0.1064453125,0.1435546875,"hard"
"3B",108,8,1,"hierarchical_shrinkage",0.4186143207282913,0.1064453125,0.3121690082282913,"hard"
"3B",108,8,1,"tail_smoothed_moment",0.25,0.1064453125,0.1435546875,"hard"
"3B",108,8,1,"oracle_full_distribution",0.106201171875,0.1064453125,0.000244140625,"hard"
"3B",108,8,2,"raw_plugin",0.28125,0.10483646392822266,0.17641353607177734,"hard"
"3B",108,8,2,"hierarchical_shrinkage",0.4355239013329941,0.10483646392822266,0.33068743740477147,"hard"
"3B",108,8,2,"tail_smoothed_moment",0.28125,0.10483646392822266,0.17641353607177734,"hard"
"3B",108,8,2,"oracle_full_distribution",0.11066621541976929,0.10483646392822266,0.005829751491546631,"hard"
"3B",108,8,4,"raw_plugin",0.28564453125,0.10318491173256916,0.18245961951743084,"hard"
"3B",108,8,4,"hierarchical_shrinkage",0.4437702254449314,0.10318491173256916,0.3405853137123622,"hard"
"3B",108,8,4,"tail_smoothed_moment",0.30322265625,0.10318491173256916,0.20003774451743084,"hard"
"3B",108,8,4,"oracle_full_distribution",0.10892977104235158,0.10318491173256916,0.005744859309782413,"hard"
"3B",108,8,8,"raw_plugin",0.243871808052063,0.09696416943639169,0.1469076386156713,"hard"
"3B",108,8,8,"hierarchical_shrinkage",0.44315808818901903,0.09696416943639169,0.34619391875262734,"hard"
"3B",108,8,8,"tail_smoothed_moment",0.32687437534332275,0.09696416943639169,0.22991020590693106,"hard"
"3B",108,8,8,"oracle_full_distribution",0.09811396030872402,0.09696416943639169,0.0011497908723323291,"hard"
"3B",108,8,16,"raw_plugin",0.10804464396347413,0.08227269424988186,0.02577194971359227,"hard"
"3B",108,8,16,"hierarchical_shrinkage",0.42896857435851515,0.08227269424988186,0.3466958801086333,"hard"
"3B",108,8,16,"tail_smoothed_moment",0.33315771923427207,0.08227269424988186,0.2508850249843902,"hard"
"3B",108,8,16,"oracle_full_distribution",0.08003147478907115,0.08227269424988186,0.0022412194608107117,"hard"
"3B",108,8,32,"raw_plugin",0.01383938461198589,0.05948514482586664,0.045645760213880754,"hard"
"3B",108,8,32,"hierarchical_shrinkage",0.4163011284257913,0.05948514482586664,0.35681598359992467,"hard"
"3B",108,8,32,"tail_smoothed_moment",0.33333323545308097,0.05948514482586664,0.2738480906272143,"hard"
"3B",108,8,32,"oracle_full_distribution",0.059544883677210766,0.05948514482586664,5.973885134412382e-05,"hard"
"3B",108,8,48,"raw_plugin",0.0016448291585342918,0.042966216690775876,0.041321387532241585,"hard"
"3B",108,8,48,"hierarchical_shrinkage",0.41236161356156953,0.042966216690775876,0.36939539687079365,"hard"
"3B",108,8,48,"tail_smoothed_moment",0.33333333328023146,0.042966216690775876,0.2903671165894556,"hard"
"3B",108,8,48,"oracle_full_distribution",0.04860553949929488,0.042966216690775876,0.005639322808519004,"hard"
"3B",108,8,64,"raw_plugin",0.0001943089659473294,0.031214577320276982,0.031020268354329653,"hard"
"3B",108,8,64,"hierarchical_shrinkage",0.4098729350455641,0.031214577320276982,0.3786583577252871,"hard"
"3B",108,8,64,"tail_smoothed_moment",0.33333333333330456,0.031214577320276982,0.30211875601302757,"hard"
"3B",108,8,64,"oracle_full_distribution",0.04186847987601776,0.031214577320276982,0.010653902555740776,"hard"
"3B",108,8,128,"raw_plugin",3.7759895670534765e-08,0.009908467748584752,0.009908429988689082,"hard"
"3B",108,8,128,"hierarchical_shrinkage",0.4024962777479761,0.009908467748584752,0.39258780999939136,"hard"
"3B",108,8,128,"tail_smoothed_moment",0.33333333333333337,0.009908467748584752,0.32342486558474864,"hard"
"3B",108,8,128,"oracle_full_distribution",0.030000194543166284,0.009908467748584752,0.02009172679458153,"hard"
"3B",108,8,256,"raw_plugin",1.4258097287392477e-15,0.001131838089275354,0.0011318380892739283,"hard"
"3B",108,8,256,"hierarchical_shrinkage",0.3929530106923506,0.001131838089275354,0.39182117260307525,"hard"
"3B",108,8,256,"tail_smoothed_moment",0.3333333333333333,0.001131838089275354,0.33220149524405795,"hard"
"3B",108,8,256,"oracle_full_distribution",0.01932908978807729,0.001131838089275354,0.018197251698801938,"hard"
"3B",109,8,1,"raw_plugin",0.0,0.0,0.0,"no_correct"
"3B",109,8,1,"hierarchical_shrinkage",0.3908365429505135,0.0,0.3908365429505135,"no_correct"
"3B",109,8,1,"tail_smoothed_moment",0.0,0.0,0.0,"no_correct"
"3B",109,8,1,"oracle_full_distribution",0.0,0.0,0.0,"no_correct"
"3B",109,8,2,"raw_plugin",0.0,0.0,0.0,"no_correct"
"3B",109,8,2,"hierarchical_shrinkage",0.4042739013329941,0.0,0.4042739013329941,"no_correct"
"3B",109,8,2,"tail_smoothed_moment",0.0,0.0,0.0,"no_correct"
"3B",109,8,2,"oracle_full_distribution",0.0,0.0,0.0,"no_correct"
"3B",109,8,4,"raw_plugin",0.0,0.0,0.0,"no_correct"
"3B",109,8,4,"hierarchical_shrinkage",0.4120319441949314,0.0,0.4120319441949314,"no_correct"
