model,seed,policy,mean_budget,total_budget,accuracy,mean_allocated_samples,num_problems,pilot_k
Super49B,3,moment_law,32,3200,0.6809953170566834,3.32,100,16
Super49B,3,oracle,32,3200,0.7013033891179488,5.24,100,16
Super49B,4,uniform,1,100,0.6675,1.0,100,16
Super49B,4,p_based,1,100,0.6675,1.0,100,16
Super49B,4,auc_kappa_based,1,100,0.6675,1.0,100,16
Super49B,4,moment_law,1,100,0.6675,1.0,100,16
Super49B,4,oracle,1,100,0.6675,1.0,100,16
Super49B,4,uniform,2,200,0.66998046875,2.0,100,16
Super49B,4,p_based,2,200,0.671826622106928,2.0,100,16
Super49B,4,auc_kappa_based,2,200,0.6819991170261737,2.0,100,16
Super49B,4,moment_law,2,200,0.6854270573756874,2.0,100,16
Super49B,4,oracle,2,200,0.6968243613276579,2.0,100,16
Super49B,4,uniform,4,400,0.6714926338195801,4.0,100,16
Super49B,4,p_based,4,400,0.6725163746558553,4.0,100,16
Super49B,4,auc_kappa_based,4,400,0.6852889507666426,4.0,100,16
Super49B,4,moment_law,4,400,0.6884302886310636,3.22,100,16
Super49B,4,oracle,4,400,0.7054129035260783,4.0,100,16
Super49B,4,uniform,8,800,0.6730077001606878,8.0,100,16
Super49B,4,p_based,8,800,0.6720384042180367,8.0,100,16
Super49B,4,auc_kappa_based,8,800,0.6847977138417864,6.71,100,16
Super49B,4,moment_law,8,800,0.6884302886310636,3.22,100,16
Super49B,4,oracle,8,800,0.7054207788209067,5.88,100,16
Super49B,4,uniform,16,1600,0.6723915727588178,16.0,100,16
Super49B,4,p_based,16,1600,0.6710598588293422,9.22,100,16
Super49B,4,auc_kappa_based,16,1600,0.6847977138417864,6.71,100,16
Super49B,4,moment_law,16,1600,0.6884302886310636,3.22,100,16
Super49B,4,oracle,16,1600,0.7054207788209067,5.88,100,16
Super49B,4,uniform,32,3200,0.6684406508810542,32.0,100,16
Super49B,4,p_based,32,3200,0.6710598588293422,9.22,100,16
Super49B,4,auc_kappa_based,32,3200,0.6847977138417864,6.71,100,16
Super49B,4,moment_law,32,3200,0.6884302886310636,3.22,100,16
Super49B,4,oracle,32,3200,0.7054207788209067,5.88,100,16
Super49B,5,uniform,1,100,0.665625,1.0,100,16
Super49B,5,p_based,1,100,0.665625,1.0,100,16
Super49B,5,auc_kappa_based,1,100,0.665625,1.0,100,16
Super49B,5,moment_law,1,100,0.665625,1.0,100,16
Super49B,5,oracle,1,100,0.665625,1.0,100,16
Super49B,5,uniform,2,200,0.6673828125,2.0,100,16
Super49B,5,p_based,2,200,0.6695455015494189,2.0,100,16
Super49B,5,auc_kappa_based,2,200,0.676132952207739,2.0,100,16
Super49B,5,moment_law,2,200,0.6798526182747362,2.0,100,16
Super49B,5,oracle,2,200,0.6976065132245728,2.0,100,16
Super49B,5,uniform,4,400,0.6690650939941406,4.0,100,16
Super49B,5,p_based,4,400,0.6688435018661213,4.0,100,16
Super49B,5,auc_kappa_based,4,400,0.6812510437064921,4.0,100,16
Super49B,5,moment_law,4,400,0.6816628670489802,3.35,100,16
Super49B,5,oracle,4,400,0.7121702464230714,4.0,100,16
Super49B,5,uniform,8,800,0.672802472726471,8.0,100,16
Super49B,5,p_based,8,800,0.6695443882728978,8.0,100,16
Super49B,5,auc_kappa_based,8,800,0.6792339478771958,7.52,100,16
Super49B,5,moment_law,8,800,0.6816628670489802,3.35,100,16
Super49B,5,oracle,8,800,0.7122829236209398,5.78,100,16
Super49B,5,uniform,16,1600,0.6774149950430056,16.0,100,16
Super49B,5,p_based,16,1600,0.6710790452701904,9.04,100,16
Super49B,5,auc_kappa_based,16,1600,0.6792339478771958,7.52,100,16
Super49B,5,moment_law,16,1600,0.6816628670489802,3.35,100,16
Super49B,5,oracle,16,1600,0.7122829236209398,5.78,100,16
Super49B,5,uniform,32,3200,0.6807155969752884,32.0,100,16
Super49B,5,p_based,32,3200,0.6710790452701904,9.04,100,16
Super49B,5,auc_kappa_based,32,3200,0.6792339478771958,7.52,100,16
Super49B,5,moment_law,32,3200,0.6816628670489802,3.35,100,16
Super49B,5,oracle,32,3200,0.7122829236209398,5.78,100,16
Super49B,6,uniform,1,100,0.6625,1.0,100,16
Super49B,6,p_based,1,100,0.6625,1.0,100,16
Super49B,6,auc_kappa_based,1,100,0.6625,1.0,100,16
Super49B,6,moment_law,1,100,0.6625,1.0,100,16
Super49B,6,oracle,1,100,0.6625,1.0,100,16
Super49B,6,uniform,2,200,0.66708984375,2.0,100,16
Super49B,6,p_based,2,200,0.6694168911467113,2.0,100,16
Super49B,6,auc_kappa_based,2,200,0.6748894057798475,2.0,100,16
Super49B,6,moment_law,2,200,0.6730663207714633,2.0,100,16
Super49B,6,oracle,2,200,0.6928890563217505,2.0,100,16
Super49B,6,uniform,4,400,0.669228687286377,4.0,100,16
Super49B,6,p_based,4,400,0.670537193326592,4.0,100,16
Super49B,6,auc_kappa_based,4,400,0.6809555125109132,4.0,100,16
Super49B,6,moment_law,4,400,0.6744747589632438,2.85,100,16
Super49B,6,oracle,4,400,0.6979867637139069,4.0,100,16
Super49B,6,uniform,8,800,0.6715862866763382,8.0,100,16
Super49B,6,p_based,8,800,0.6665048140962243,8.0,100,16
Super49B,6,auc_kappa_based,8,800,0.680984031900137,6.78,100,16
Super49B,6,moment_law,8,800,0.6744747589632438,2.85,100,16
Super49B,6,oracle,8,800,0.697986773132123,5.06,100,16
Super49B,6,uniform,16,1600,0.6726254813997835,16.0,100,16
Super49B,6,p_based,16,1600,0.6656178726431079,9.82,100,16
Super49B,6,auc_kappa_based,16,1600,0.680984031900137,6.78,100,16
Super49B,6,moment_law,16,1600,0.6744747589632438,2.85,100,16
Super49B,6,oracle,16,1600,0.697986773132123,5.06,100,16
Super49B,6,uniform,32,3200,0.669372885228821,32.0,100,16
Super49B,6,p_based,32,3200,0.6656178726431079,9.82,100,16
Super49B,6,auc_kappa_based,32,3200,0.680984031900137,6.78,100,16
Super49B,6,moment_law,32,3200,0.6744747589632438,2.85,100,16
Super49B,6,oracle,32,3200,0.697986773132123,5.06,100,16
Super49B,7,uniform,1,100,0.6659375,1.0,100,16
Super49B,7,p_based,1,100,0.6659375,1.0,100,16
Super49B,7,auc_kappa_based,1,100,0.6659375,1.0,100,16
Super49B,7,moment_law,1,100,0.6659375,1.0,100,16
Super49B,7,oracle,1,100,0.6659375,1.0,100,16
Super49B,7,uniform,2,200,0.669716796875,2.0,100,16
Super49B,7,p_based,2,200,0.670094027377154,2.0,100,16
Super49B,7,auc_kappa_based,2,200,0.6803059141855192,2.0,100,16
Super49B,7,moment_law,2,200,0.6810038769998167,2.0,100,16
Super49B,7,oracle,2,200,0.6951733421341566,2.0,100,16
Super49B,7,uniform,4,400,0.6726689434051514,4.0,100,16
Super49B,7,p_based,4,400,0.6674275679515632,4.0,100,16
Super49B,7,auc_kappa_based,4,400,0.6850634203731997,4.0,100,16
Super49B,7,moment_law,4,400,0.682944713519774,2.98,100,16
Super49B,7,oracle,4,400,0.7113521284030759,4.0,100,16
Super49B,7,uniform,8,800,0.6755933225887111,8.0,100,16
Super49B,7,p_based,8,800,0.6734317361321187,8.0,100,16
Super49B,7,auc_kappa_based,8,800,0.6902871234092731,6.96,100,16
Super49B,7,moment_law,8,800,0.682944713519774,2.98,100,16
Super49B,7,oracle,8,800,0.7113770365051498,6.19,100,16
Super49B,7,uniform,16,1600,0.6802513367197355,16.0,100,16
Super49B,7,p_based,16,1600,0.67647799139937,9.41,100,16
Super49B,7,auc_kappa_based,16,1600,0.6902871234092731,6.96,100,16
Super49B,7,moment_law,16,1600,0.682944713519774,2.98,100,16
Super49B,7,oracle,16,1600,0.7113770365051498,6.19,100,16
Super49B,7,uniform,32,3200,0.6872564236751727,32.0,100,16
Super49B,7,p_based,32,3200,0.67647799139937,9.41,100,16
Super49B,7,auc_kappa_based,32,3200,0.6902871234092731,6.96,100,16
Super49B,7,moment_law,32,3200,0.682944713519774,2.98,100,16
Super49B,7,oracle,32,3200,0.7113770365051498,6.19,100,16
Super49B,8,uniform,1,100,0.664375,1.0,100,16
Super49B,8,p_based,1,100,0.664375,1.0,100,16
Super49B,8,auc_kappa_based,1,100,0.664375,1.0,100,16
Super49B,8,moment_law,1,100,0.664375,1.0,100,16
Super49B,8,oracle,1,100,0.664375,1.0,100,16
Super49B,8,uniform,2,200,0.66546875,2.0,100,16
Super49B,8,p_based,2,200,0.665427883602988,2.0,100,16
Super49B,8,auc_kappa_based,2,200,0.6713391157066831,2.0,100,16
Super49B,8,moment_law,2,200,0.6705968251797684,2.0,100,16
Super49B,8,oracle,2,200,0.6935688510668717,2.0,100,16
Super49B,8,uniform,4,400,0.6665436935424804,4.0,100,16
Super49B,8,p_based,4,400,0.6653849828697099,4.0,100,16
Super49B,8,auc_kappa_based,4,400,0.6763453535052839,4.0,100,16
Super49B,8,moment_law,4,400,0.6737082100459685,3.07,100,16
Super49B,8,oracle,4,400,0.6958595339078621,4.0,100,16
Super49B,8,uniform,8,800,0.6691641533173606,8.0,100,16
Super49B,8,p_based,8,800,0.6644099956716386,8.0,100,16
Super49B,8,auc_kappa_based,8,800,0.6785873854272165,7.7,100,16
Super49B,8,moment_law,8,800,0.6737082100459685,3.07,100,16
Super49B,8,oracle,8,800,0.6958595339223046,4.84,100,16
Super49B,8,uniform,16,1600,0.6717521544448515,16.0,100,16
Super49B,8,p_based,16,1600,0.6664704761532699,9.0,100,16
Super49B,8,auc_kappa_based,16,1600,0.6785873854272165,7.7,100,16
Super49B,8,moment_law,16,1600,0.6737082100459685,3.07,100,16
Super49B,8,oracle,16,1600,0.6958595339223046,4.84,100,16
Super49B,8,uniform,32,3200,0.6706306070203033,32.0,100,16
Super49B,8,p_based,32,3200,0.6664704761532699,9.0,100,16
Super49B,8,auc_kappa_based,32,3200,0.6785873854272165,7.7,100,16
Super49B,8,moment_law,32,3200,0.6737082100459685,3.07,100,16
Super49B,8,oracle,32,3200,0.6958595339223046,4.84,100,16
Super49B,9,uniform,1,100,0.6684375,1.0,100,16
Super49B,9,p_based,1,100,0.6684375,1.0,100,16
Super49B,9,auc_kappa_based,1,100,0.6684375,1.0,100,16
Super49B,9,moment_law,1,100,0.6684375,1.0,100,16
Super49B,9,oracle,1,100,0.6684375,1.0,100,16
Super49B,9,uniform,2,200,0.673349609375,2.0,100,16
Super49B,9,p_based,2,200,0.6725744666768813,2.0,100,16
Super49B,9,auc_kappa_based,2,200,0.6830493787999239,2.0,100,16
Super49B,9,moment_law,2,200,0.6853015052379186,2.0,100,16
Super49B,9,oracle,2,200,0.7004021779330623,2.0,100,16
Super49B,9,uniform,4,400,0.6774717998504639,4.0,100,16
Super49B,9,p_based,4,400,0.6692497738719031,4.0,100,16
Super49B,9,auc_kappa_based,4,400,0.6886514433700397,4.0,100,16
Super49B,9,moment_law,4,400,0.686833626339689,3.14,100,16
Super49B,9,oracle,4,400,0.7117910346503359,4.0,100,16
Super49B,9,uniform,8,800,0.680901747314665,8.0,100,16
Super49B,9,p_based,8,800,0.6660075375972702,8.0,100,16
Super49B,9,auc_kappa_based,8,800,0.6935852277284202,6.64,100,16
Super49B,9,moment_law,8,800,0.686833626339689,3.14,100,16
Super49B,9,oracle,8,800,0.7117998914313379,5.45,100,16
Super49B,9,uniform,16,1600,0.6823070792058198,16.0,100,16
Super49B,9,p_based,16,1600,0.665690482319617,9.13,100,16
Super49B,9,auc_kappa_based,16,1600,0.6935852277284202,6.64,100,16
Super49B,9,moment_law,16,1600,0.686833626339689,3.14,100,16
Super49B,9,oracle,16,1600,0.7117998914313379,5.45,100,16
Super49B,9,uniform,32,3200,0.6814407381851213,32.0,100,16
Super49B,9,p_based,32,3200,0.665690482319617,9.13,100,16
Super49B,9,auc_kappa_based,32,3200,0.6935852277284202,6.64,100,16
Super49B,9,moment_law,32,3200,0.686833626339689,3.14,100,16
Super49B,9,oracle,32,3200,0.7117998914313379,5.45,100,16
Super49B,10,uniform,1,100,0.6653125,1.0,100,16
Super49B,10,p_based,1,100,0.6653125,1.0,100,16
Super49B,10,auc_kappa_based,1,100,0.6653125,1.0,100,16
Super49B,10,moment_law,1,100,0.6653125,1.0,100,16
Super49B,10,oracle,1,100,0.6653125,1.0,100,16
Super49B,10,uniform,2,200,0.668232421875,2.0,100,16
Super49B,10,p_based,2,200,0.6691446947629356,2.0,100,16
Super49B,10,auc_kappa_based,2,200,0.6782955741248102,2.0,100,16
Super49B,10,moment_law,2,200,0.6773673319589677,2.0,100,16
Super49B,10,oracle,2,200,0.6930843186315565,2.0,100,16
Super49B,10,uniform,4,400,0.6697619533538819,4.0,100,16
Super49B,10,p_based,4,400,0.6712461820805461,4.0,100,16
Super49B,10,auc_kappa_based,4,400,0.681856867979132,4.0,100,16
Super49B,10,moment_law,4,400,0.681349527682175,2.96,100,16
Super49B,10,oracle,4,400,0.7012776566704629,4.0,100,16
Super49B,10,uniform,8,800,0.6703767267204148,8.0,100,16
Super49B,10,p_based,8,800,0.6691342973231196,8.0,100,16
Super49B,10,auc_kappa_based,8,800,0.6853824265033126,7.03,100,16
Super49B,10,moment_law,8,800,0.681349527682175,2.96,100,16
Super49B,10,oracle,8,800,0.701278063528044,5.39,100,16
Super49B,10,uniform,16,1600,0.671775105112961,16.0,100,16
Super49B,10,p_based,16,1600,0.6715013461234048,9.97,100,16
Super49B,10,auc_kappa_based,16,1600,0.6853824265033126,7.03,100,16
Super49B,10,moment_law,16,1600,0.681349527682175,2.96,100,16
Super49B,10,oracle,16,1600,0.701278063528044,5.39,100,16
Super49B,10,uniform,32,3200,0.6741329464341058,32.0,100,16
Super49B,10,p_based,32,3200,0.6715013461234048,9.97,100,16
Super49B,10,auc_kappa_based,32,3200,0.6853824265033126,7.03,100,16
Super49B,10,moment_law,32,3200,0.681349527682175,2.96,100,16
Super49B,10,oracle,32,3200,0.701278063528044,5.39,100,16
Super49B,11,uniform,1,100,0.6675,1.0,100,16
Super49B,11,p_based,1,100,0.6675,1.0,100,16
Super49B,11,auc_kappa_based,1,100,0.6675,1.0,100,16
Super49B,11,moment_law,1,100,0.6675,1.0,100,16
Super49B,11,oracle,1,100,0.6675,1.0,100,16
Super49B,11,uniform,2,200,0.66904296875,2.0,100,16
Super49B,11,p_based,2,200,0.6693608171344649,2.0,100,16
Super49B,11,auc_kappa_based,2,200,0.6782109408100722,2.0,100,16
Super49B,11,moment_law,2,200,0.680148237646181,2.0,100,16
Super49B,11,oracle,2,200,0.6944715695807769,2.0,100,16
Super49B,11,uniform,4,400,0.6689826011657715,4.0,100,16
Super49B,11,p_based,4,400,0.6665929413582858,4.0,100,16
Super49B,11,auc_kappa_based,4,400,0.6829564838463625,4.0,100,16
Super49B,11,moment_law,4,400,0.6807111738961511,3.35,100,16
Super49B,11,oracle,4,400,0.7034396026251798,4.0,100,16
Super49B,11,uniform,8,800,0.6680675903690826,8.0,100,16
Super49B,11,p_based,8,800,0.6622973655388307,8.0,100,16
Super49B,11,auc_kappa_based,8,800,0.6845486687282154,7.19,100,16
Super49B,11,moment_law,8,800,0.6807111738961511,3.35,100,16
Super49B,11,oracle,8,800,0.7034415687680964,5.69,100,16
Super49B,11,uniform,16,1600,0.6658149528620569,16.0,100,16
Super49B,11,p_based,16,1600,0.6619171055820443,8.67,100,16
Super49B,11,auc_kappa_based,16,1600,0.6845486687282154,7.19,100,16
Super49B,11,moment_law,16,1600,0.6807111738961511,3.35,100,16
Super49B,11,oracle,16,1600,0.7034415687680964,5.69,100,16
Super49B,11,uniform,32,3200,0.6620129534039328,32.0,100,16
Super49B,11,p_based,32,3200,0.6619171055820443,8.67,100,16
Super49B,11,auc_kappa_based,32,3200,0.6845486687282154,7.19,100,16
Super49B,11,moment_law,32,3200,0.6807111738961511,3.35,100,16
Super49B,11,oracle,32,3200,0.7034415687680964,5.69,100,16
Super49B,12,uniform,1,100,0.6603125,1.0,100,16
Super49B,12,p_based,1,100,0.6603125,1.0,100,16
Super49B,12,auc_kappa_based,1,100,0.6603125,1.0,100,16
Super49B,12,moment_law,1,100,0.6603125,1.0,100,16
Super49B,12,oracle,1,100,0.6603125,1.0,100,16
Super49B,12,uniform,2,200,0.667060546875,2.0,100,16
Super49B,12,p_based,2,200,0.6681162122593368,2.0,100,16
Super49B,12,auc_kappa_based,2,200,0.6762576919004641,2.0,100,16
Super49B,12,moment_law,2,200,0.676790821822309,2.0,100,16
Super49B,12,oracle,2,200,0.6899712488640023,2.0,100,16
Super49B,12,uniform,4,400,0.669750165939331,4.0,100,16
Super49B,12,p_based,4,400,0.666617400218507,4.0,100,16
Super49B,12,auc_kappa_based,4,400,0.6818904899433694,4.0,100,16
Super49B,12,moment_law,4,400,0.676790821822309,2.08,100,16
Super49B,12,oracle,4,400,0.7044742899304498,4.0,100,16
Super49B,12,uniform,8,800,0.6706564402934874,8.0,100,16
Super49B,12,p_based,8,800,0.6669474695655593,8.0,100,16
Super49B,12,auc_kappa_based,8,800,0.684303221837246,5.85,100,16
Super49B,12,moment_law,8,800,0.676790821822309,2.08,100,16
Super49B,12,oracle,8,800,0.7050409513522752,6.79,100,16
Super49B,12,uniform,16,1600,0.6716964190545809,16.0,100,16
Super49B,12,p_based,16,1600,0.6669385112413937,8.17,100,16
Super49B,12,auc_kappa_based,16,1600,0.684303221837246,5.85,100,16
Super49B,12,moment_law,16,1600,0.676790821822309,2.08,100,16
Super49B,12,oracle,16,1600,0.7050409513522752,6.79,100,16
Super49B,12,uniform,32,3200,0.6720982750900525,32.0,100,16
Super49B,12,p_based,32,3200,0.6669385112413937,8.17,100,16
Super49B,12,auc_kappa_based,32,3200,0.684303221837246,5.85,100,16
Super49B,12,moment_law,32,3200,0.676790821822309,2.08,100,16
Super49B,12,oracle,32,3200,0.7050409513522752,6.79,100,16
Super49B,13,uniform,1,100,0.664375,1.0,100,16
Super49B,13,p_based,1,100,0.664375,1.0,100,16
Super49B,13,auc_kappa_based,1,100,0.664375,1.0,100,16
Super49B,13,moment_law,1,100,0.664375,1.0,100,16
Super49B,13,oracle,1,100,0.664375,1.0,100,16
Super49B,13,uniform,2,200,0.66953125,2.0,100,16
Super49B,13,p_based,2,200,0.6730966734050889,2.0,100,16
Super49B,13,auc_kappa_based,2,200,0.6737399077227951,2.0,100,16
Super49B,13,moment_law,2,200,0.6707119324688865,2.0,100,16
Super49B,13,oracle,2,200,0.6977156451664258,2.0,100,16
Super49B,13,uniform,4,400,0.6744320678710938,4.0,100,16
Super49B,13,p_based,4,400,0.6773044367813358,4.0,100,16
Super49B,13,auc_kappa_based,4,400,0.6814335309205424,4.0,100,16
Super49B,13,moment_law,4,400,0.6729055421705422,3.09,100,16
Super49B,13,oracle,4,400,0.7059226242426382,4.0,100,16
Super49B,13,uniform,8,800,0.677841167209117,8.0,100,16
Super49B,13,p_based,8,800,0.6800926255315752,8.0,100,16
Super49B,13,auc_kappa_based,8,800,0.6859931967872167,6.19,100,16
Super49B,13,moment_law,8,800,0.6729055421705422,3.09,100,16
Super49B,13,oracle,8,800,0.7059264271969765,5.6,100,16
Super49B,13,uniform,16,1600,0.6797684826539648,16.0,100,16
Super49B,13,p_based,16,1600,0.6802131607602473,10.2,100,16
Super49B,13,auc_kappa_based,16,1600,0.6859931967872167,6.19,100,16
Super49B,13,moment_law,16,1600,0.6729055421705422,3.09,100,16
Super49B,13,oracle,16,1600,0.7059264271969765,5.6,100,16
Super49B,13,uniform,32,3200,0.680163001254935,32.0,100,16
Super49B,13,p_based,32,3200,0.6802131607602473,10.2,100,16
Super49B,13,auc_kappa_based,32,3200,0.6859931967872167,6.19,100,16
Super49B,13,moment_law,32,3200,0.6729055421705422,3.09,100,16
Super49B,13,oracle,32,3200,0.7059264271969765,5.6,100,16
Super49B,14,uniform,1,100,0.66625,1.0,100,16
Super49B,14,p_based,1,100,0.66625,1.0,100,16
Super49B,14,auc_kappa_based,1,100,0.66625,1.0,100,16
Super49B,14,moment_law,1,100,0.66625,1.0,100,16
Super49B,14,oracle,1,100,0.66625,1.0,100,16
Super49B,14,uniform,2,200,0.6717578125,2.0,100,16
Super49B,14,p_based,2,200,0.6719300052727339,2.0,100,16
Super49B,14,auc_kappa_based,2,200,0.6814996152662016,2.0,100,16
Super49B,14,moment_law,2,200,0.6833306425575673,2.0,100,16
Super49B,14,oracle,2,200,0.6974208617728326,2.0,100,16
Super49B,14,uniform,4,400,0.6734589767456055,4.0,100,16
Super49B,14,p_based,4,400,0.6709327498551139,4.0,100,16
Super49B,14,auc_kappa_based,4,400,0.6851749310784038,4.0,100,16
Super49B,14,moment_law,4,400,0.6827408619692182,2.79,100,16
Super49B,14,oracle,4,400,0.7044910837589353,4.0,100,16
Super49B,14,uniform,8,800,0.6746674156836161,8.0,100,16
Super49B,14,p_based,8,800,0.6717679962750108,8.0,100,16
Super49B,14,auc_kappa_based,8,800,0.6870779970346667,6.51,100,16
Super49B,14,moment_law,8,800,0.6827408619692182,2.79,100,16
Super49B,14,oracle,8,800,0.7044939356882695,5.75,100,16
Super49B,14,uniform,16,1600,0.674546076138931,16.0,100,16
Super49B,14,p_based,16,1600,0.6713787778763332,9.31,100,16
Super49B,14,auc_kappa_based,16,1600,0.6870779970346667,6.51,100,16
Super49B,14,moment_law,16,1600,0.6827408619692182,2.79,100,16
Super49B,14,oracle,16,1600,0.7044939356882695,5.75,100,16
Super49B,14,uniform,32,3200,0.6719433078274235,32.0,100,16
Super49B,14,p_based,32,3200,0.6713787778763332,9.31,100,16
Super49B,14,auc_kappa_based,32,3200,0.6870779970346667,6.51,100,16
Super49B,14,moment_law,32,3200,0.6827408619692182,2.79,100,16
Super49B,14,oracle,32,3200,0.7044939356882695,5.75,100,16
Super49B,15,uniform,1,100,0.6646875,1.0,100,16
Super49B,15,p_based,1,100,0.6646875,1.0,100,16
Super49B,15,auc_kappa_based,1,100,0.6646875,1.0,100,16
Super49B,15,moment_law,1,100,0.6646875,1.0,100,16
Super49B,15,oracle,1,100,0.6646875,1.0,100,16
Super49B,15,uniform,2,200,0.667373046875,2.0,100,16
Super49B,15,p_based,2,200,0.6715468479037827,2.0,100,16
Super49B,15,auc_kappa_based,2,200,0.6791739454864643,2.0,100,16
Super49B,15,moment_law,2,200,0.6758303183621188,2.0,100,16
Super49B,15,oracle,2,200,0.6945693727461588,2.0,100,16
Super49B,15,uniform,4,400,0.6683098888397216,4.0,100,16
Super49B,15,p_based,4,400,0.6708013787483457,4.0,100,16
Super49B,15,auc_kappa_based,4,400,0.6820880499093613,4.0,100,16
Super49B,15,moment_law,4,400,0.6771766592069653,2.87,100,16
Super49B,15,oracle,4,400,0.7061965411768679,4.0,100,16
Super49B,15,uniform,8,800,0.670115466239904,8.0,100,16
Super49B,15,p_based,8,800,0.6659564915319309,8.0,100,16
Super49B,15,auc_kappa_based,8,800,0.6840941274411516,6.18,100,16
Super49B,15,moment_law,8,800,0.6771766592069653,2.87,100,16
Super49B,15,oracle,8,800,0.7061987265323546,5.66,100,16
Super49B,15,uniform,16,1600,0.6739321902558976,16.0,100,16
Super49B,15,p_based,16,1600,0.6671496908743643,9.59,100,16
Super49B,15,auc_kappa_based,16,1600,0.6840941274411516,6.18,100,16
Super49B,15,moment_law,16,1600,0.6771766592069653,2.87,100,16
Super49B,15,oracle,16,1600,0.7061987265323546,5.66,100,16
Super49B,15,uniform,32,3200,0.6756643271062862,32.0,100,16
Super49B,15,p_based,32,3200,0.6671496908743643,9.59,100,16
Super49B,15,auc_kappa_based,32,3200,0.6840941274411516,6.18,100,16
Super49B,15,moment_law,32,3200,0.6771766592069653,2.87,100,16
Super49B,15,oracle,32,3200,0.7061987265323546,5.66,100,16
Super49B,16,uniform,1,100,0.6678125,1.0,100,16
Super49B,16,p_based,1,100,0.6678125,1.0,100,16
Super49B,16,auc_kappa_based,1,100,0.6678125,1.0,100,16
Super49B,16,moment_law,1,100,0.6678125,1.0,100,16
Super49B,16,oracle,1,100,0.6678125,1.0,100,16
Super49B,16,uniform,2,200,0.670498046875,2.0,100,16
Super49B,16,p_based,2,200,0.6730990240949996,2.0,100,16
Super49B,16,auc_kappa_based,2,200,0.680424375687712,2.0,100,16
Super49B,16,moment_law,2,200,0.6817652408265167,2.0,100,16
Super49B,16,oracle,2,200,0.6969473256672124,2.0,100,16
Super49B,16,uniform,4,400,0.6717542934417725,4.0,100,16
Super49B,16,p_based,4,400,0.6717853385385183,4.0,100,16
Super49B,16,auc_kappa_based,4,400,0.685451576047432,4.0,100,16
Super49B,16,moment_law,4,400,0.6818371134159027,3.39,100,16
Super49B,16,oracle,4,400,0.7032505017307277,4.0,100,16
Super49B,16,uniform,8,800,0.6730828361678778,8.0,100,16
Super49B,16,p_based,8,800,0.6693770473152537,8.0,100,16
Super49B,16,auc_kappa_based,8,800,0.6876118470911056,7.59,100,16
Super49B,16,moment_law,8,800,0.6818371134159027,3.39,100,16
Super49B,16,oracle,8,800,0.7032505795538435,5.38,100,16
Super49B,16,uniform,16,1600,0.6735723551668303,16.0,100,16
Super49B,16,p_based,16,1600,0.6698056454609549,8.65,100,16
Super49B,16,auc_kappa_based,16,1600,0.6876118470911056,7.59,100,16
Super49B,16,moment_law,16,1600,0.6818371134159027,3.39,100,16
Super49B,16,oracle,16,1600,0.7032505795538435,5.38,100,16
Super49B,16,uniform,32,3200,0.6723063056967965,32.0,100,16
Super49B,16,p_based,32,3200,0.6698056454609549,8.65,100,16
Super49B,16,auc_kappa_based,32,3200,0.6876118470911056,7.59,100,16
Super49B,16,moment_law,32,3200,0.6818371134159027,3.39,100,16
Super49B,16,oracle,32,3200,0.7032505795538435,5.38,100,16
Super49B,17,uniform,1,100,0.6665625,1.0,100,16
Super49B,17,p_based,1,100,0.6665625,1.0,100,16
Super49B,17,auc_kappa_based,1,100,0.6665625,1.0,100,16
Super49B,17,moment_law,1,100,0.6665625,1.0,100,16
Super49B,17,oracle,1,100,0.6665625,1.0,100,16
Super49B,17,uniform,2,200,0.671494140625,2.0,100,16
Super49B,17,p_based,2,200,0.6739711525148414,2.0,100,16
Super49B,17,auc_kappa_based,2,200,0.6809686172779794,2.0,100,16
Super49B,17,moment_law,2,200,0.6844115363244047,2.0,100,16
Super49B,17,oracle,2,200,0.6950193024785645,2.0,100,16
Super49B,17,uniform,4,400,0.6732831668853759,4.0,100,16
Super49B,17,p_based,4,400,0.673798696723087,4.0,100,16
Super49B,17,auc_kappa_based,4,400,0.6869917137288973,4.0,100,16
Super49B,17,moment_law,4,400,0.6860978042738679,3.14,100,16
Super49B,17,oracle,4,400,0.7038535626530831,4.0,100,16
Super49B,17,uniform,8,800,0.6741541379449427,8.0,100,16
Super49B,17,p_based,8,800,0.675812376045539,8.0,100,16
Super49B,17,auc_kappa_based,8,800,0.6889627454250029,6.76,100,16
Super49B,17,moment_law,8,800,0.6860978042738679,3.14,100,16
Super49B,17,oracle,8,800,0.7039283373115652,6.31,100,16
Super49B,17,uniform,16,1600,0.6753200287254287,16.0,100,16
Super49B,17,p_based,16,1600,0.6751275512810796,9.14,100,16
Super49B,17,auc_kappa_based,16,1600,0.6889627454250029,6.76,100,16
Super49B,17,moment_law,16,1600,0.6860978042738679,3.14,100,16
Super49B,17,oracle,16,1600,0.7039283373115652,6.31,100,16
Super49B,17,uniform,32,3200,0.6781779659727546,32.0,100,16
Super49B,17,p_based,32,3200,0.6751275512810796,9.14,100,16
Super49B,17,auc_kappa_based,32,3200,0.6889627454250029,6.76,100,16
Super49B,17,moment_law,32,3200,0.6860978042738679,3.14,100,16
Super49B,17,oracle,32,3200,0.7039283373115652,6.31,100,16
Super49B,18,uniform,1,100,0.665625,1.0,100,16
Super49B,18,p_based,1,100,0.665625,1.0,100,16
Super49B,18,auc_kappa_based,1,100,0.665625,1.0,100,16
Super49B,18,moment_law,1,100,0.665625,1.0,100,16
